id,scene,question,answer,evidence,qa_type
11,33、汽车修理厂门口，日，外,"在[33、汽车修理厂门口，日，外]中, 小孙为何退到金所长身后？",因害怕而退后,小孙吓得退到了金所长身后,character states
12,61、医院，日，内,徐正太在病床上做什么时被徐太浪看到？,喝粥并盯着四张牌算24点,徐正太喝着粥，眼睛盯着桌子上的四张牌，在算24点,detailed description
13,31、汽车修理厂仓库，日，内,徐太浪二人下车导致了什么结果？,其他小弟抄起家伙，两拨人打在了一起,徐太浪二人下车，其他小弟抄起家伙，两拨人就这么打在了一起。,causal/relational queries
14,57、胡同，日，外,徐太浪在走廊上发生了什么？,身体悬在半空，扒住护栏边缘,他的身体一侧歪，不小心翻滚到护栏外，还好双手及时扒住了护栏边缘。,detailed description
15,56、镜头组合,徐正太在车里如何表现？,身体缩在一起，似乎很害怕,说话有些发虚，身体缩在一起，似乎很害怕,detailed description
16,9、镜头组合,徐太浪父亲如何看待儿子玩玩具？,认为没有出息,字幕：天天玩这些东西，能有什么出息。,dialogue/beliefs
17,7、镜头组合,徐太浪如何回应父亲的呕吐？,吐吧！反正那是我领航员的盔,徐太浪：吐吧！反正那是我领航员的盔。,dialogue/beliefs
18,13、徐正太家，日，外,"在[13、徐正太家，日，外]中, 徐正太和徐太浪的关系是什么？",父子,徐正太——徐太浪的父亲,character states
19,34、徐正太家，夜，外,"在[34、徐正太家，夜，外]中, 小马在饭局上的情绪如何？",失落,小马一脸失落,character states
20,30、汽车修理厂值班室，日，内,"在[30、汽车修理厂值班室，日，内]中, 罗力目前从事什么生意？",走私车生意,黄志强大哥说了，等出完这批车，他就不做走私车生意了，带着我做房地产,character states
21,21、电影院，夜，内 | 20、街道上，夜，外 | 21、电影院，夜，内,在电影院里，徐正太被徐太浪打断后对张素贞这个名字表现出怎样的状态？,徐正太在被徐太浪纠正后意识到自己唱错了名字，随即笑了笑，没有再说话，继续看向屏幕。,徐正太哼唱‘青城山下白素贞’被纠正后笑了笑，没有再说话，继续看向屏幕。,character states
22,10、街道，夜，外 | 13、徐正太家，日，外 | 33、汽车修理厂门口，日，外,在警察质问时，徐正太如何解释他与徐太浪的关系以及他们当时的去向？,徐正太称徐太浪是他弟弟，并说当天是父亲的祭日，他们需要赶紧去上坟。,徐正太改口说徐太浪是他弟弟，又说今天是父亲的祭日，得赶紧去上坟。,character states
23,15、小镇，日，外 | 14、阳台上，日，外 | 15、小镇，日，外 | 37、镜头组合 | 38、超市门口，日，外,徐正太在听到狗叫时表现出怎样的状态？,徐正太表现出警觉和指挥的状态，他立刻抬手示意同伴们停下，并指向声音传来的方向。,徐正太在听到狗叫后立即抬手示意大家停下，并指向声音方向，显示出他的警觉和指挥行为。,character states
24,34、徐正太家，夜，外 | 46、徐正太家，夜，内,小马在决定离开前，面对徐正太和六一为他规划的出路，内心表现出怎样的状态？,小马内心感到矛盾和挣扎，虽然因经济困难而短暂接受六一的建议，但他并未放弃自己做因特网通讯软件的想法，最终选择独自离开去追寻自己的目标。,小马提到自己想做因特网通讯软件，虽因手头紧同意BB机计划，但最终默默离开,character states
25,37、镜头组合 | 38、超市门口，日，外,在徐太浪找到小花之前，他在小桥上停留时观察到了什么现象？,他观察到天空中有一道飞机划过的痕迹。,徐太浪在小桥上停下，抬头望向天空，看到一道飞机划过的痕迹横跨天际。,character states
26,4、赛道终点，日，外,徐太浪在公开场合表达对父亲的态度时，表现出怎样的情绪状态？,徐太浪表现出一种混合着怨恨、释然和胜利宣告意味的情绪状态，他以讽刺的方式感谢父亲的不支持，并强调父亲错了，以此证明自己的成功。,徐太浪在聚光灯下对父亲喊话，用反讽语气感谢他的不支持、不理解和不尊重，并宣称自己夺冠是为了证明父亲错了。,character states
27,34、徐正太家，夜，外 | 46、徐正太家，夜，内,六一在得知小马离开后，表现出怎样的情绪状态？,六一表现出焦急和紧张的情绪状态。,六一急匆匆跑上楼告诉其他人小马已经离开，并拿着被雨水浸湿的信试图朗读。,character states
28,17、小花家，夜，内 | 46、徐正太家，夜，内 | 50、饭店大厅，日，内,在婚礼上听到徐太浪的致辞后，小花表现出怎样的情绪状态，以及她为什么有这种反应？,小花感到不满，因为她认为徐太浪在她的婚礼上过度表现自己，抢了本应属于新人的风头。,小花皱眉低声抱怨徐太浪在两人结婚时给自己加太多戏，显示出她对徐太浪行为的不悦。,character states
29,4、赛道终点，日，外 | 9、镜头组合,在徐太浪与团队庆祝胜利时，他的父亲表现出怎样的情绪状态？,他的父亲表现出沉默和疏离的情绪状态，静静观望后悄然离开，没有参与庆祝。,父亲站在人群边缘静静望着徐太浪片刻，随后转身离开，没有与任何人交谈，背影消失在喧闹之外。,character states
30,7、镜头组合 | 8、救护车，日，内 | 9、镜头组合,徐太浪在漂移过程中，父亲的身体状态如何变化？,父亲因车辆剧烈晃动而脸色发白，感到恶心并表示想吐。,父亲坐在副驾驶，因漂移时车身剧烈晃动而脸色发白，捂着嘴说想吐。,character states
31,10、街道，夜，外 | 13、徐正太家，日，外 | 14、阳台上，日，外,徐太浪在认出蝙蝠侠与自己相貌相似后，表现出怎样的心理状态？,徐太浪感到震惊且难以置信，试图通过呼喊来确认对方的身份。,徐太浪盯着蝙蝠侠的脸，震惊地认出那是自己父亲的模样，并脱口而出表达难以置信，随后大喊试图阻止对方离开。,character states
32,17、小花家，夜，内 | 50、饭店大厅，日，内,在婚礼上听到徐太浪的致辞后，小花的情绪状态是什么，她为什么会产生这种情绪？,小花感到不满，因为她认为徐太浪在她的婚礼上过度表现自己，抢了本应属于新人的风头。,小花皱眉低声抱怨徐太浪在两人结婚时给自己加太多戏，说明她对他的行为感到不悦。,character states
33,5、阳台上，日，外 | 7、镜头组合 | 8、救护车，日，内 | 9、镜头组合,在徐太浪于小镇街道漂移时，父亲的身体状态和反应是什么？,父亲脸色发白，捂着嘴表示想吐。,父亲坐在副驾驶，因车辆剧烈晃动而脸色发白，捂着嘴说想吐。,character states
34,46、徐正太家，夜，内 | 50、饭店大厅，日，内,在婚礼上，徐太浪致辞时对小花表达了怎样的情感状态？,徐太浪在致辞时对小花表现出深切的敬慕和感动，声音哽咽，称她是他见过最好看的女人，并提到曾经只能在模糊照片里见到她，如今她真切地站在眼前。,徐太浪望着小花，声音哽咽，称她是他见过最好看的女人，曾经只在模糊照片里见过她，现在她真切地站在眼前。,character states
35,21、电影院，夜，内 | 20、街道上，夜，外 | 21、电影院，夜，内,在电影院散场时，六一试图用叼着玫瑰的方式向佳依表白，他当时的内心状态是什么？,六一当时内心充满期待又紧张，希望通过浪漫的方式赢得佳依的注意和回应。,六一从花丛中用嘴叼出玫瑰，迎着人流回到观影厅，表现出他想以特别方式表达爱意的努力。,character states
